trait_name	candidate_lncRNA	species	candidate_target_count	high_affinity_edges	mean_ba	max_ba	best_edge_conservation_count	rewiring_label	epigenomic_support_class	prioritization_note
Arteriosclerosis	CATG00000095140.1	human	4	0	56.0	69.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000116021.1	human	4	0	60.75	80.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-316P17.2	human	4	0	57.25	63.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-363G15.2	human	4	0	77.25	92.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-452H21.4	human	4	0	62.5	72.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	TMPRSS4-AS1	human	4	0	51.0	52.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-519G16.3	human	4	0	69.0025	76.01	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP6-91H8.3	human	4	0	59.75	63.0	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-214N9.1	human	4	0	76.2525	94.01	2	conserved	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000009893.1	human	4	0	72.168333	77.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000027072.1	human	4	0	71.666667	76.01	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000039607.1	human	4	0	85.835	98.0	1	species_specific	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000047996.1	human	4	0	55.25	68.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000052754.1	human	4	0	63.831667	73.99	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000053458.1	human	4	0	72.665	91.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000067103.1	human	4	0	57.25	63.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000095143.1	human	4	0	59.0	61.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000096951.1	human	4	0	61.0	77.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	AC074391.1	human	4	0	65.4975	89.99	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	AC093415.2	human	4	0	66.001667	75.01	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-649A16.1	human	4	0	56.6	60.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP1-261D10.2	human	4	0	67.0	73.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CASC15	human	4	0	66.2	83.0	1	rewired	other	4 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000105265.1	human	3	5	104.802	106.01	2	conserved	active_like	3 targets; 5 high-affinity edges; active_like context
Arteriosclerosis	CATG00000086800.1	human	3	4	95.204	111.0	2	conserved	active_like	3 targets; 4 high-affinity edges; active_like context
Arteriosclerosis	CATG00000016162.1	human	3	3	118.9975	156.0	2	conserved	bivalent_like	3 targets; 3 high-affinity edges; bivalent_like context
Arteriosclerosis	CATG00000101272.1	human	3	3	116.25	199.01	2	conserved	active_like	3 targets; 3 high-affinity edges; active_like context
Arteriosclerosis	CATG00000073532.1	human	3	3	94.596	116.0	1	rewired	active_like	3 targets; 3 high-affinity edges; active_like context
Arteriosclerosis	SNHG14	human	3	3	99.202	109.01	1	rewired	active_like	3 targets; 3 high-affinity edges; active_like context
Arteriosclerosis	CATG00000090190.1	human	3	2	87.602	103.0	3	conserved	active_like	3 targets; 2 high-affinity edges; active_like context
Arteriosclerosis	CATG00000110402.1	human	3	2	100.798	141.0	3	conserved	other	3 targets; 2 high-affinity edges; other context
Arteriosclerosis	CATG00000016469.1	human	3	2	84.7525	116.01	1	rewired	active_like	3 targets; 2 high-affinity edges; active_like context
Arteriosclerosis	CATG00000049133.1	human	3	2	112.5025	168.0	1	rewired	active_like	3 targets; 2 high-affinity edges; active_like context
Arteriosclerosis	CATG00000084711.1	human	3	1	73.798	132.99	4	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	CATG00000014027.1	human	3	1	76.602	102.01	3	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	CATG00000016516.1	human	3	1	75.602	104.01	3	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	CATG00000021813.1	human	3	1	78.75	122.0	3	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000022353.1	human	3	1	93.002	131.0	3	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	CATG00000040513.1	human	3	1	75.0	112.0	3	conserved	bivalent_like	3 targets; 1 high-affinity edges; bivalent_like context
Arteriosclerosis	CATG00000072010.1	human	3	1	78.998	108.0	3	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	CATG00000078477.1	human	3	1	79.0	113.0	3	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000104592.1	human	3	1	92.8	103.0	3	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	LIFR-AS1	human	3	1	71.4	106.0	3	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000005391.1	human	3	1	94.596	169.99	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000016466.1	human	3	1	64.8	104.0	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000019375.1	human	3	1	78.798	120.0	2	conserved	bivalent_like	3 targets; 1 high-affinity edges; bivalent_like context
Arteriosclerosis	CATG00000048536.1	human	3	1	104.994	190.99	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000062788.1	human	3	1	73.75	122.0	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000080416.1	human	3	1	81.4	134.0	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000093058.1	human	3	1	88.0	124.01	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	CATG00000116207.1	human	3	1	94.198	117.0	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	OIP5-AS1	human	3	1	91.398	108.0	2	conserved	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	RP11-672L10.2	human	3	1	81.8	118.0	2	conserved	other	3 targets; 1 high-affinity edges; other context
Arteriosclerosis	RP1-34H18.1	human	3	1	86.9975	106.0	1	rewired	active_like	3 targets; 1 high-affinity edges; active_like context
Arteriosclerosis	CATG00000004175.1	human	3	0	86.0	93.99	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000026412.1	human	3	0	60.0	64.0	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000027615.1	human	3	0	75.202	92.0	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000029636.1	human	3	0	63.2	71.0	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	SNAP25-AS1	human	3	0	86.0	93.0	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP6-65G23.3	human	3	0	68.202	75.01	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-180P8.3	human	3	0	64.8	77.0	4	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000000858.1	human	3	0	58.0	60.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000019507.1	human	3	0	66.333333	74.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000025177.1	human	3	0	72.998	85.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000029291.1	human	3	0	79.663333	84.99	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000048482.1	human	3	0	57.0	63.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000054226.1	human	3	0	56.333333	60.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000061552.1	human	3	0	69.9975	83.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000082306.1	human	3	0	74.002	99.01	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000098346.1	human	3	0	76.204	92.01	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000099405.1	human	3	0	68.6	78.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000105780.1	human	3	0	75.802	80.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000105927.1	human	3	0	75.0	91.99	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	SYN2	human	3	0	66.25	73.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	FAM201A	human	3	0	78.398	93.99	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	LINC00478	human	3	0	60.25	80.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-191L9.4	human	3	0	61.003333	63.01	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	AC074289.1	human	3	0	61.0	71.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	AC073128.10	human	3	0	66.398	81.99	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	TTLL7-IT1	human	3	0	72.402	80.01	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	AC007092.1	human	3	0	60.8	65.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-85O21.5	human	3	0	70.002	75.01	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	SOX2-OT	human	3	0	87.998	96.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	LINC00461	human	3	0	67.0	71.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CTD-2536I1.1	human	3	0	71.8	81.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-454P21.1	human	3	0	62.5	76.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-714L20.1	human	3	0	59.5	63.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	LINC00599	human	3	0	88.8	98.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-586K2.1	human	3	0	72.0	90.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CTB-12O2.1	human	3	0	60.2525	68.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	LINC00966	human	3	0	79.602	96.01	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-328J6.1	human	3	0	67.598	84.99	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-386G11.10	human	3	0	60.666667	62.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-315E17.1	human	3	0	56.75	64.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-96D1.10	human	3	0	70.8	75.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CTC-525D6.1	human	3	0	67.75	84.0	3	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000002236.1	human	3	0	60.666667	78.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000006140.1	human	3	0	63.333333	65.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000024911.1	human	3	0	56.8	60.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000030910.1	human	3	0	64.0	89.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000034752.1	human	3	0	65.4	75.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000038550.1	human	3	0	66.75	82.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000038595.1	human	3	0	63.5025	72.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000041012.1	human	3	0	60.0	63.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000051276.1	human	3	0	64.0	71.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000052264.1	human	3	0	64.202	71.01	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000060349.1	human	3	0	79.4975	92.99	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000060867.1	human	3	0	69.802	81.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000065324.1	human	3	0	59.0	72.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000065372.1	human	3	0	72.398	91.99	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000066030.1	human	3	0	73.402	87.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000079979.1	human	3	0	81.0	95.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000080821.1	human	3	0	60.5	64.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000081694.1	human	3	0	65.6	72.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000083669.1	human	3	0	71.8	94.01	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000085848.1	human	3	0	80.202	87.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000085917.1	human	3	0	79.004	93.01	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000095001.1	human	3	0	67.168333	93.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000096069.1	human	3	0	57.75	69.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000102516.1	human	3	0	82.9975	84.99	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000107019.1	human	3	0	67.8	92.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000117479.1	human	3	0	63.0	71.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CATG00000118316.1	human	3	0	73.804	98.01	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-445H22.3	human	3	0	55.25	62.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	GRIK1-AS1	human	3	0	62.003333	66.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	GS1-122H1.2	human	3	0	53.75	61.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-552D8.1	human	3	0	59.6	68.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-172E9.2	human	3	0	58.75	71.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-436K8.1	human	3	0	68.7525	99.01	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP4-684O24.5	human	3	0	57.333333	62.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	AC097468.7	human	3	0	58.333333	62.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-230B22.1	human	3	0	60.333333	74.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	TTC28-AS1	human	3	0	73.6	81.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-443A13.5	human	3	0	68.198	74.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-499P20.2	human	3	0	68.75	84.99	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	FGF14-IT1	human	3	0	72.2	90.99	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CTD-2015H6.3	human	3	0	60.8	71.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	CTB-11I22.1	human	3	0	56.666667	59.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	RP11-32K4.1	human	3	0	54.0	54.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
Arteriosclerosis	ZFHX4-AS1	human	3	0	67.0	72.0	2	conserved	other	3 targets; 0 high-affinity edges; other context
