core_id	gene_type	canonical_symbol	human_ensembl_id	human	chimp	macaque	marmoset	conservation_label	conservation_count
500171634	protein_coding	BPTF	ENSG00000171634	1	1	1	1	1111	4
500171714	protein_coding	ANO5	ENSG00000171714	1	1	1	1	1111	4
500171723	protein_coding	GPHN	ENSG00000171723	1	1	1	1	1111	4
500171724	protein_coding	VAT1L	ENSG00000171724	1	1	1	1	1111	4
500171766	protein_coding	GATM	ENSG00000171766	1	1	1	1	1111	4
500171772	protein_coding	SYCE1	ENSG00000171772	1	1	0	1	1101	3
500171773	protein_coding	NXNL1	ENSG00000171773	1	1	0	1	1101	3
500171791	protein_coding	BCL2	ENSG00000171791	1	1	1	0	1110	3
500171817	protein_coding	ZNF540	ENSG00000171817	1	1	1	1	1111	4
500171862	protein_coding	PTEN	ENSG00000171862	1	1	0	0	1100	2
500171885	protein_coding	AQP4	ENSG00000171885	1	1	1	1	1111	4
500171914	protein_coding	TLN2	ENSG00000171914	1	1	1	1	1111	4
500171951	protein_coding	SCG2	ENSG00000171951	1	1	1	1	1111	4
500171962	protein_coding	LRRC48	ENSG00000171962	1	0	0	1	1001	2
500171988	protein_coding	JMJD1C	ENSG00000171988	1	1	1	1	1111	4
500172020	protein_coding	GAP43	ENSG00000172020	1	1	1	1	1111	4
500172046	protein_coding	USP19	ENSG00000172046	1	1	1	1	1111	4
500172116	protein_coding	CD8B	ENSG00000172116	1	1	0	1	1101	3
500172175	protein_coding	MALT1	ENSG00000172175	1	1	1	1	1111	4
500172183	protein_coding	ISG20	ENSG00000172183	1	1	1	1	1111	4
500172197	protein_coding	MBOAT1	ENSG00000172197	1	1	1	1	1111	4
500172215	protein_coding	CXCR6	ENSG00000172215	1	1	1	0	1110	3
500172216	protein_coding	CEBPB	ENSG00000172216	1	1	1	0	1110	3
500172247	protein_coding	C1QTNF4	ENSG00000172247	1	0	1	0	1010	2
500172260	protein_coding	NEGR1	ENSG00000172260	1	1	1	1	1111	4
500172264	protein_coding	MACROD2	ENSG00000172264	1	1	1	1	1111	4
500172322	protein_coding	CLEC12A	ENSG00000172322	1	1	1	1	1111	4
500172354	protein_coding	GNB2	ENSG00000172354	1	1	1	1	1111	4
500172456	protein_coding	FGGY	ENSG00000172456	1	1	1	1	1111	4
500172458	protein_coding	IL17D	ENSG00000172458	1	1	1	1	1111	4
500172461	protein_coding	FUT9	ENSG00000172461	1	1	1	0	1110	3
500172530	protein_coding	BANP	ENSG00000172530	1	1	1	0	1110	3
500172575	protein_coding	RASGRP1	ENSG00000172575	1	1	1	1	1111	4
500172653	protein_coding	C17orf66	ENSG00000172653	1	0	0	0	1000	1
500172661	protein_coding	FAM21C	ENSG00000172661	1	0	0	1	1001	2
500172673	protein_coding	THEMIS	ENSG00000172673	1	1	1	1	1111	4
500172765	protein_coding	TMCC1	ENSG00000172765	1	1	1	1	1111	4
500172789	protein_coding	HOXC5	ENSG00000172789	1	1	1	0	1110	3
500172818	protein_coding	OVOL1	ENSG00000172818	1	1	1	1	1111	4
500172869	protein_coding	DMXL1	ENSG00000172869	1	1	1	1	1111	4
500172915	protein_coding	NBEA	ENSG00000172915	1	1	1	1	1111	4
500172955	protein_coding	ADH6	ENSG00000172955	1	1	1	0	1110	3
500172965	lncRNA	ENSG00000172965.10	ENSG00000172965.10	1	1	1	1	1111	4
500172987	protein_coding	HPSE2	ENSG00000172987	1	1	1	1	1111	4
500172995	protein_coding	ARPP21	ENSG00000172995	1	1	1	1	1111	4
500173064	protein_coding	HECTD4	ENSG00000173064	1	1	1	1	1111	4
500173077	protein_coding	DEC1	ENSG00000173077	1	1	0	0	1100	2
500173124	protein_coding	C10orf129	ENSG00000173124	1	0	0	0	1000	1
500173175	protein_coding	ADCY5	ENSG00000173175	1	1	1	1	1111	4
500173193	protein_coding	PARP14	ENSG00000173193	1	1	1	1	1111	4
500173230	protein_coding	GOLGB1	ENSG00000173230	1	1	1	1	1111	4
500173258	protein_coding	ZNF483	ENSG00000173258	1	1	1	1	1111	4
500173273	protein_coding	TNKS	ENSG00000173273	1	1	1	1	1111	4
500173320	protein_coding	STOX2	ENSG00000173320	1	1	1	1	1111	4
500173327	protein_coding	MAP3K11	ENSG00000173327	1	1	1	1	1111	4
500173442	protein_coding	EHBP1L1	ENSG00000173442	1	1	1	1	1111	4
500173457	protein_coding	PPP1R14B	ENSG00000173457	1	1	1	0	1110	3
500173575	protein_coding	CHD2	ENSG00000173575	1	1	1	1	1111	4
500173578	protein_coding	XCR1	ENSG00000173578	1	1	1	1	1111	4
500173585	protein_coding	CCR9	ENSG00000173585	1	1	1	1	1111	4
500173626	protein_coding	TRAPPC3L	ENSG00000173626	1	1	1	1	1111	4
500173638	protein_coding	SLC19A1	ENSG00000173638	1	1	1	1	1111	4
500173641	protein_coding	HSPB7	ENSG00000173641	1	1	1	0	1110	3
500173715	protein_coding	C11orf80	ENSG00000173715	1	0	0	1	1001	2
500173727	protein_coding	AP000769.1	ENSG00000173727	1	0	0	0	1000	1
500173811	lncRNA	ENSG00000173811.6	ENSG00000173811.6	1	1	1	1	1111	4
500173838	protein_coding	MARCH10	ENSG00000173838	1	1	1	1	1111	4
500173868	protein_coding	PHOSPHO1	ENSG00000173868	1	1	1	0	1110	3
500173898	protein_coding	SPTBN2	ENSG00000173898	1	1	1	1	1111	4
500173917	protein_coding	HOXB2	ENSG00000173917	1	1	1	1	1111	4
500173930	protein_coding	SLCO4C1	ENSG00000173930	1	1	1	1	1111	4
500174059	protein_coding	CD34	ENSG00000174059	1	1	1	1	1111	4
500174106	protein_coding	LEMD3	ENSG00000174106	1	1	1	1	1111	4
500174123	protein_coding	TLR10	ENSG00000174123	1	1	1	1	1111	4
500174125	protein_coding	TLR1	ENSG00000174125	1	1	1	1	1111	4
500174130	protein_coding	TLR6	ENSG00000174130	1	1	1	0	1110	3
500174417	protein_coding	TRHR	ENSG00000174417	1	1	1	1	1111	4
500174437	protein_coding	ATP2A2	ENSG00000174437	1	1	1	1	1111	4
500174453	protein_coding	VWC2L	ENSG00000174453	1	1	1	0	1110	3
500174469	protein_coding	CNTNAP2	ENSG00000174469	1	1	1	1	1111	4
500174485	protein_coding	DENND4A	ENSG00000174485	1	1	1	1	1111	4
500174514	protein_coding	MFSD4	ENSG00000174514	1	0	0	1	1001	2
500174579	protein_coding	MSL2	ENSG00000174579	1	1	1	0	1110	3
500174607	protein_coding	UGT8	ENSG00000174607	1	1	1	1	1111	4
500174680	lncRNA	ENSG00000174680.5	ENSG00000174680.5	1	1	1	1	1111	4
500174718	protein_coding	KIAA1551	ENSG00000174718	1	0	0	1	1001	2
500174776	protein_coding	WDR49	ENSG00000174776	1	1	1	1	1111	4
500174839	protein_coding	DENND6A	ENSG00000174839	1	1	1	1	1111	4
500174885	protein_coding	NLRP6	ENSG00000174885	1	1	1	1	1111	4
500174891	protein_coding	RSRC1	ENSG00000174891	1	1	1	1	1111	4
500174898	protein_coding	CATSPERD	ENSG00000174898	1	1	0	1	1101	3
500174938	protein_coding	SEZ6L2	ENSG00000174938	1	1	1	1	1111	4
500174939	protein_coding	ASPHD1	ENSG00000174939	1	1	1	0	1110	3
500175003	protein_coding	SLC22A1	ENSG00000175003	1	1	1	1	1111	4
500175097	protein_coding	RAG2	ENSG00000175097	1	1	1	1	1111	4
500175115	protein_coding	PACS1	ENSG00000175115	1	1	1	1	1111	4
500175161	protein_coding	CADM2	ENSG00000175161	1	1	1	1	1111	4
500175164	lncRNA	ENSG00000175164.9	ENSG00000175164.9	1	1	1	1	1111	4
500175175	protein_coding	PPM1E	ENSG00000175175	1	1	1	1	1111	4
500175189	protein_coding	INHBC	ENSG00000175189	1	1	1	0	1110	3
500175206	protein_coding	NPPA	ENSG00000175206	1	1	1	1	1111	4
500175216	protein_coding	CKAP5	ENSG00000175216	1	1	1	1	1111	4
500175395	protein_coding	ZNF25	ENSG00000175395	1	1	0	0	1100	2
500175426	protein_coding	PCSK1	ENSG00000175426	1	1	1	1	1111	4
500175445	protein_coding	LPL	ENSG00000175445	1	1	1	1	1111	4
500175471	protein_coding	MCTP1	ENSG00000175471	1	1	1	1	1111	4
500175497	protein_coding	DPP10	ENSG00000175497	1	1	1	1	1111	4
500175538	protein_coding	KCNE3	ENSG00000175538	1	1	1	0	1110	3
500175806	protein_coding	MSRA	ENSG00000175806	1	1	0	1	1101	3
500175868	protein_coding	CALCB	ENSG00000175868	1	1	1	0	1110	3
500175874	protein_coding	CREG2	ENSG00000175874	1	1	1	0	1110	3
500175893	protein_coding	ZDHHC21	ENSG00000175893	1	1	1	0	1110	3
500175894	protein_coding	TSPEAR	ENSG00000175894	1	1	1	1	1111	4
500175984	protein_coding	DENND2C	ENSG00000175984	1	1	1	1	1111	4
500176024	protein_coding	ZNF613	ENSG00000176024	1	1	1	0	1110	3
500176049	protein_coding	JAKMIP2	ENSG00000176049	1	1	1	1	1111	4
500176095	protein_coding	IP6K1	ENSG00000176095	1	1	1	1	1111	4
500176204	protein_coding	LRRTM4	ENSG00000176204	1	1	1	1	1111	4
500176244	protein_coding	ACBD7	ENSG00000176244	1	1	1	1	1111	4
500176349	protein_coding	AC110781.3	ENSG00000176349	1	0	0	0	1000	1
500176381	protein_coding	PRR18	ENSG00000176381	1	1	1	1	1111	4
500176386	protein_coding	CDC26	ENSG00000176386	1	1	1	0	1110	3
500176406	protein_coding	RIMS2	ENSG00000176406	1	1	1	1	1111	4
500176463	protein_coding	SLCO3A1	ENSG00000176463	1	1	1	1	1111	4
500176473	protein_coding	WDR25	ENSG00000176473	1	1	1	1	1111	4
500176542	protein_coding	KIAA2018	ENSG00000176542	1	0	0	1	1001	2
500176595	protein_coding	KBTBD11	ENSG00000176595	1	1	0	0	1100	2
500176601	protein_coding	MAP3K19	ENSG00000176601	1	1	1	1	1111	4
500176624	protein_coding	MEX3C	ENSG00000176624	1	1	1	1	1111	4
500176635	protein_coding	HORMAD2	ENSG00000176635	1	1	1	1	1111	4
500176714	protein_coding	CCDC121	ENSG00000176714	1	1	1	1	1111	4
500176723	protein_coding	ZNF843	ENSG00000176723	1	1	0	0	1100	2
500176769	protein_coding	TCERG1L	ENSG00000176769	1	1	1	1	1111	4
500176771	protein_coding	NCKAP5	ENSG00000176771	1	1	1	1	1111	4
500176788	protein_coding	BASP1	ENSG00000176788	1	1	1	0	1110	3
500176840	lncRNA	ENSG00000176840.7	ENSG00000176840.7	1	0	1	1	1011	3
500176920	protein_coding	FUT2	ENSG00000176920	1	1	1	1	1111	4
500176984	protein_coding	AP000679.2	ENSG00000176984	1	0	0	0	1000	1
500176998	protein_coding	HCG4	ENSG00000176998	1	0	0	0	1000	1
500177103	protein_coding	DSCAML1	ENSG00000177103	1	1	1	1	1111	4
500177105	protein_coding	RHOG	ENSG00000177105	1	1	1	0	1110	3
500177108	protein_coding	ZDHHC22	ENSG00000177108	1	1	1	0	1110	3
500177133	lncRNA	ENSG00000177133.6	ENSG00000177133.6	1	1	1	1	1111	4
500177156	protein_coding	TALDO1	ENSG00000177156	1	1	1	1	1111	4
500177169	protein_coding	ULK1	ENSG00000177169	1	0	1	1	1011	3
500177182	protein_coding	CLVS1	ENSG00000177182	1	1	1	0	1110	3
500177398	protein_coding	UMODL1	ENSG00000177398	1	1	1	1	1111	4
500177409	protein_coding	SAMD9L	ENSG00000177409	1	0	1	0	1010	2
500177455	protein_coding	CD19	ENSG00000177455	1	1	1	1	1111	4
500177548	protein_coding	RABEP2	ENSG00000177548	1	1	1	1	1111	4
500177721	protein_coding	ANXA2R	ENSG00000177721	1	1	0	1	1101	3
500177738	lncRNA	ENSG00000177738.3	ENSG00000177738.3	1	1	0	1	1101	3
500177853	lncRNA	ENSG00000177853.10	ENSG00000177853.10	1	1	1	1	1111	4
500177885	protein_coding	GRB2	ENSG00000177885	1	1	1	0	1110	3
500177963	protein_coding	RIC8A	ENSG00000177963	1	1	1	1	1111	4
500177989	protein_coding	ODF3B	ENSG00000177989	1	1	1	1	1111	4
500178082	protein_coding	TWF1P1	ENSG00000178082	1	0	0	0	1000	1
500178233	protein_coding	TMEM151B	ENSG00000178233	1	1	1	1	1111	4
500178381	protein_coding	ZFAND2A	ENSG00000178381	1	0	0	1	1001	2
500178538	protein_coding	CA8	ENSG00000178538	1	1	1	1	1111	4
500178562	protein_coding	CD28	ENSG00000178562	1	1	1	0	1110	3
500178568	protein_coding	ERBB4	ENSG00000178568	1	1	1	1	1111	4
500178623	protein_coding	GPR35	ENSG00000178623	1	1	1	1	1111	4
500178665	protein_coding	ZNF713	ENSG00000178665	1	1	1	0	1110	3
500178719	protein_coding	GRINA	ENSG00000178719	1	1	1	1	1111	4
500178764	protein_coding	ZHX2	ENSG00000178764	1	1	1	1	1111	4
500178796	protein_coding	RIIAD1	ENSG00000178796	1	1	1	1	1111	4
500178804	protein_coding	H1FOO	ENSG00000178804	1	1	1	1	1111	4
500178852	protein_coding	EFCAB13	ENSG00000178852	1	1	1	1	1111	4
500178878	protein_coding	APOLD1	ENSG00000178878	1	1	1	1	1111	4
500178913	protein_coding	TAF7	ENSG00000178913	1	1	1	0	1110	3
500178919	protein_coding	FOXE1	ENSG00000178919	1	1	1	0	1110	3
500178950	protein_coding	GAK	ENSG00000178950	1	1	1	0	1110	3
500178974	protein_coding	FBXO34	ENSG00000178974	1	1	1	1	1111	4
500178977	lncRNA	ENSG00000178977.3	ENSG00000178977.3	1	1	1	0	1110	3
500179008	protein_coding	C14orf39	ENSG00000179008	1	0	0	1	1001	2
500179094	protein_coding	PER1	ENSG00000179094	1	1	1	1	1111	4
500179104	protein_coding	TMTC2	ENSG00000179104	1	1	1	1	1111	4
500179119	protein_coding	SPTY2D1	ENSG00000179119	1	1	1	1	1111	4
500179134	protein_coding	SAMD4B	ENSG00000179134	1	1	1	1	1111	4
500179144	protein_coding	GIMAP7	ENSG00000179144	1	1	1	0	1110	3
500179165	protein_coding	PXT1	ENSG00000179165	1	1	0	0	1100	2
500179242	protein_coding	CDH4	ENSG00000179242	1	1	1	0	1110	3
500179262	protein_coding	RAD23A	ENSG00000179262	1	1	1	1	1111	4
500179292	protein_coding	TMEM151A	ENSG00000179292	1	1	1	1	1111	4
500179295	protein_coding	PTPN11	ENSG00000179295	1	1	1	0	1110	3
500179335	protein_coding	CLK3	ENSG00000179335	1	1	1	1	1111	4
500179344	protein_coding	HLA-DQB1	ENSG00000179344	1	0	0	1	1001	2
500179361	protein_coding	ARID3B	ENSG00000179361	1	1	1	1	1111	4
500179388	protein_coding	EGR3	ENSG00000179388	1	1	1	0	1110	3
500179399	protein_coding	GPC5	ENSG00000179399	1	1	1	1	1111	4
500179454	protein_coding	KLHL28	ENSG00000179454	1	1	1	1	1111	4
500179520	protein_coding	SLC17A8	ENSG00000179520	1	1	1	1	1111	4
500179583	protein_coding	CIITA	ENSG00000179583	1	1	1	1	1111	4
500179630	protein_coding	LACC1	ENSG00000179630	1	1	1	0	1110	3
500179639	protein_coding	FCER1A	ENSG00000179639	1	1	1	1	1111	4
500179750	protein_coding	APOBEC3B	ENSG00000179750	1	1	1	0	1110	3
500179813	protein_coding	FAM216B	ENSG00000179813	1	1	1	1	1111	4
500179818	lncRNA	ENSG00000179818.9	ENSG00000179818.9	1	1	1	0	1110	3
500179841	protein_coding	AKAP5	ENSG00000179841	1	1	1	0	1110	3
500179913	protein_coding	B3GNT3	ENSG00000179913	1	1	1	1	1111	4
500179915	protein_coding	NRXN1	ENSG00000179915	1	1	1	1	1111	4
500179921	protein_coding	GPBAR1	ENSG00000179921	1	1	1	1	1111	4
500179935	lncRNA	ENSG00000179935.5	ENSG00000179935.5	1	1	1	1	1111	4
500179965	protein_coding	ZNF771	ENSG00000179965	1	1	1	1	1111	4
500179988	protein_coding	PSTK	ENSG00000179988	1	1	1	1	1111	4
500180043	protein_coding	FAM71E2	ENSG00000180043	1	0	0	1	1001	2
500180044	protein_coding	C3orf80	ENSG00000180044	1	0	0	0	1000	1
500180210	protein_coding	F2	ENSG00000180210	1	1	1	1	1111	4
500180269	protein_coding	GPR139	ENSG00000180269	1	1	1	1	1111	4
500180287	protein_coding	PLD5	ENSG00000180287	1	1	1	1	1111	4
500180316	protein_coding	PNPLA1	ENSG00000180316	1	1	1	1	1111	4
500180353	protein_coding	HCLS1	ENSG00000180353	1	1	1	1	1111	4
500180354	protein_coding	C7orf41	ENSG00000180354	1	0	0	0	1000	1
500180370	protein_coding	PAK2	ENSG00000180370	1	1	1	1	1111	4
500180458	lncRNA	ENSG00000180458.2	ENSG00000180458.2	1	1	0	0	1100	2
500180509	protein_coding	KCNE1	ENSG00000180509	1	0	0	0	1000	1
500180573	protein_coding	HIST1H2AC	ENSG00000180573	1	1	1	0	1110	3
500180596	protein_coding	HIST1H2BC	ENSG00000180596	1	0	0	0	1000	1
500180720	protein_coding	CHRM4	ENSG00000180720	1	1	1	1	1111	4
500180773	protein_coding	SLC36A4	ENSG00000180773	1	1	1	1	1111	4
500180828	protein_coding	BHLHE22	ENSG00000180828	1	0	1	0	1010	2
500180834	protein_coding	MAP6D1	ENSG00000180834	1	1	1	0	1110	3
500180871	protein_coding	CXCR2	ENSG00000180871	1	1	1	0	1110	3
500180881	protein_coding	CAPS2	ENSG00000180881	1	1	1	1	1111	4
500180998	protein_coding	GPR137C	ENSG00000180998	1	1	1	1	1111	4
500181031	protein_coding	RPH3AL	ENSG00000181031	1	1	1	1	1111	4
500181038	protein_coding	METTL23	ENSG00000181038	1	1	1	1	1111	4
500181085	protein_coding	MAPK15	ENSG00000181085	1	1	1	1	1111	4
500181126	protein_coding	HLA-V	ENSG00000181126	1	0	0	0	1000	1
500181220	protein_coding	ZNF746	ENSG00000181220	1	1	1	1	1111	4
500181381	protein_coding	DDX60L	ENSG00000181381	1	1	1	0	1110	3
500181409	protein_coding	AATK	ENSG00000181409	1	1	1	1	1111	4
500181418	protein_coding	DDN	ENSG00000181418	1	1	1	0	1110	3
500181472	protein_coding	ZBTB2	ENSG00000181472	1	1	1	0	1110	3
500181555	protein_coding	SETD2	ENSG00000181555	1	1	1	1	1111	4
500181634	protein_coding	TNFSF15	ENSG00000181634	1	1	1	0	1110	3
500181666	protein_coding	HKR1	ENSG00000181666	1	1	0	0	1100	2
500181826	protein_coding	RELL1	ENSG00000181826	1	1	1	1	1111	4
500181856	protein_coding	SLC2A4	ENSG00000181856	1	1	1	1	1111	4
500182010	protein_coding	RTKN2	ENSG00000182010	1	1	1	1	1111	4
500182050	protein_coding	MGAT4C	ENSG00000182050	1	1	1	0	1110	3
500182109	protein_coding	RP11-69E11.4	ENSG00000182109	1	0	0	0	1000	1
500182111	protein_coding	ZNF716	ENSG00000182111	1	1	0	0	1100	2
500182132	protein_coding	KCNIP1	ENSG00000182132	1	1	1	1	1111	4
500182134	protein_coding	TDRKH	ENSG00000182134	1	1	1	1	1111	4
500182149	protein_coding	IST1	ENSG00000182149	1	1	1	1	1111	4
500182177	protein_coding	ASB18	ENSG00000182177	1	1	0	1	1101	3
500182183	protein_coding	FAM159A	ENSG00000182183	1	0	0	1	1001	2
500182185	protein_coding	RAD51B	ENSG00000182185	1	1	1	1	1111	4
500182264	protein_coding	IZUMO1	ENSG00000182264	1	1	1	1	1111	4
500182329	protein_coding	AC079354.1	ENSG00000182329	1	0	0	1	1001	2
500182463	protein_coding	TSHZ2	ENSG00000182463	1	1	1	1	1111	4
500182568	protein_coding	SATB1	ENSG00000182568	1	1	1	1	1111	4
500182572	protein_coding	HIST1H3I	ENSG00000182572	1	0	0	0	1000	1
500182578	protein_coding	CSF1R	ENSG00000182578	1	1	1	1	1111	4
500182586	lncRNA	ENSG00000182586.3	ENSG00000182586.3	1	1	0	0	1100	2
500182600	protein_coding	C2orf82	ENSG00000182600	1	0	0	1	1001	2
500182606	protein_coding	TRAK1	ENSG00000182606	1	1	1	1	1111	4
500182611	protein_coding	HIST1H2AJ	ENSG00000182611	1	1	1	0	1110	3
500182612	protein_coding	TSPAN10	ENSG00000182612	1	1	1	1	1111	4
500182621	protein_coding	PLCB1	ENSG00000182621	1	1	1	1	1111	4
500182628	protein_coding	SKA2	ENSG00000182628	1	1	1	1	1111	4
500182667	protein_coding	NTM	ENSG00000182667	1	1	1	1	1111	4
500182674	protein_coding	KCNB2	ENSG00000182674	1	1	1	1	1111	4
500182732	protein_coding	RGS6	ENSG00000182732	1	1	1	1	1111	4
500182771	protein_coding	GRID1	ENSG00000182771	1	1	1	1	1111	4
500182831	protein_coding	C16orf72	ENSG00000182831	1	0	0	0	1000	1
500182836	protein_coding	PLCXD3	ENSG00000182836	1	1	0	1	1101	3
500182901	protein_coding	RGS7	ENSG00000182901	1	1	1	1	1111	4
500182985	protein_coding	CADM1	ENSG00000182985	1	1	1	1	1111	4
500183023	protein_coding	SLC8A1	ENSG00000183023	1	1	1	1	1111	4
500183036	protein_coding	PCP4	ENSG00000183036	1	1	1	0	1110	3
500183049	protein_coding	CAMK1D	ENSG00000183049	1	1	1	1	1111	4
500183066	protein_coding	WBP2NL	ENSG00000183066	1	1	1	1	1111	4
500183067	protein_coding	IGSF5	ENSG00000183067	1	1	1	0	1110	3
500183072	protein_coding	NKX2-5	ENSG00000183072	1	1	1	0	1110	3
500183092	protein_coding	BEGAIN	ENSG00000183092	1	0	1	1	1011	3
500183098	protein_coding	GPC6	ENSG00000183098	1	1	1	1	1111	4
500183117	protein_coding	CSMD1	ENSG00000183117	1	1	1	1	1111	4
500183150	protein_coding	GPR19	ENSG00000183150	1	1	1	1	1111	4
500183166	protein_coding	CALN1	ENSG00000183166	1	1	1	0	1110	3
500183186	protein_coding	C2CD4C	ENSG00000183186	1	1	0	0	1100	2
500183230	protein_coding	CTNNA3	ENSG00000183230	1	1	1	1	1111	4
500183346	protein_coding	C10orf107	ENSG00000183346	1	0	0	1	1001	2
500183354	protein_coding	KIAA2026	ENSG00000183354	1	1	1	0	1110	3
500183454	protein_coding	GRIN2A	ENSG00000183454	1	1	1	1	1111	4
500183473	protein_coding	SSTR3	ENSG00000183473	1	1	1	0	1110	3
500183542	protein_coding	KLRC4	ENSG00000183542	1	0	0	0	1000	1
500183625	protein_coding	CCR3	ENSG00000183625	1	1	1	1	1111	4
500183682	protein_coding	BMP8A	ENSG00000183682	1	0	0	1	1001	2
500183760	protein_coding	PAPL	ENSG00000183760	1	0	1	1	1011	3
500183763	protein_coding	TRAIP	ENSG00000183763	1	1	1	1	1111	4
500183775	protein_coding	KCTD16	ENSG00000183775	1	1	1	1	1111	4
500183778	protein_coding	B3GALT5	ENSG00000183778	1	1	1	1	1111	4
500183831	protein_coding	ANKRD45	ENSG00000183831	1	1	0	0	1100	2
500183844	protein_coding	FAM3B	ENSG00000183844	1	1	0	1	1101	3
500183873	protein_coding	SCN5A	ENSG00000183873	1	1	1	1	1111	4
500183888	protein_coding	C1orf64	ENSG00000183888	1	0	0	1	1001	2
500183929	protein_coding	DUSP5P1	ENSG00000183929	1	0	0	0	1000	1
500184007	protein_coding	PTP4A2	ENSG00000184007	1	1	1	0	1110	3
500184144	protein_coding	CNTN2	ENSG00000184144	1	1	1	1	1111	4
500184156	protein_coding	KCNQ3	ENSG00000184156	1	1	1	1	1111	4
500184226	protein_coding	PCDH9	ENSG00000184226	1	1	1	1	1111	4
500184293	protein_coding	CLECL1	ENSG00000184293	1	1	0	0	1100	2
500184302	protein_coding	SIX6	ENSG00000184302	1	1	1	1	1111	4
500184305	protein_coding	CCSER1	ENSG00000184305	1	1	1	1	1111	4
500184307	protein_coding	ZDHHC23	ENSG00000184307	1	1	1	1	1111	4
500184348	protein_coding	HIST1H2AK	ENSG00000184348	1	0	0	0	1000	1
500184357	protein_coding	HIST1H1B	ENSG00000184357	1	1	1	0	1110	3
500184408	protein_coding	KCND2	ENSG00000184408	1	1	1	1	1111	4
500184524	protein_coding	CEND1	ENSG00000184524	1	1	0	1	1101	3
500184588	protein_coding	PDE4B	ENSG00000184588	1	1	1	1	1111	4
500184730	protein_coding	APOBR	ENSG00000184730	1	0	1	1	1011	3
500184792	protein_coding	OSBP2	ENSG00000184792	1	1	1	1	1111	4
500184825	protein_coding	HIST1H2AH	ENSG00000184825	1	0	1	0	1010	2
500184949	protein_coding	FAM227A	ENSG00000184949	1	1	1	1	1111	4
500184979	protein_coding	USP18	ENSG00000184979	1	1	1	0	1110	3
500184985	protein_coding	SORCS2	ENSG00000184985	1	1	1	1	1111	4
500185008	protein_coding	ROBO2	ENSG00000185008	1	1	1	1	1111	4
500185046	protein_coding	ANKS1B	ENSG00000185046	1	1	1	1	1111	4
500185055	protein_coding	EFCAB10	ENSG00000185055	1	1	1	1	1111	4
500185090	protein_coding	MANEAL	ENSG00000185090	1	1	1	1	1111	4
500185130	protein_coding	HIST1H2BL	ENSG00000185130	1	0	0	0	1000	1
500185219	protein_coding	ZNF445	ENSG00000185219	1	1	1	1	1111	4
500185245	protein_coding	GP1BA	ENSG00000185245	1	1	1	1	1111	4
500185274	protein_coding	WBSCR17	ENSG00000185274	1	0	0	1	1001	2
500185338	protein_coding	SOCS1	ENSG00000185338	1	1	1	0	1110	3
500185352	protein_coding	HS6ST3	ENSG00000185352	1	1	1	0	1110	3
500185404	protein_coding	SP140L	ENSG00000185404	1	1	0	0	1100	2
500185420	protein_coding	SMYD3	ENSG00000185420	1	1	1	1	1111	4
500185436	protein_coding	IFNLR1	ENSG00000185436	1	1	1	1	1111	4
500185442	protein_coding	FAM174B	ENSG00000185442	1	1	1	0	1110	3
500185479	protein_coding	KRT6B	ENSG00000185479	1	0	0	0	1000	1
500185499	protein_coding	MUC1	ENSG00000185499	1	1	1	1	1111	4
500185507	protein_coding	IRF7	ENSG00000185507	1	1	1	1	1111	4
500185519	protein_coding	FAM131C	ENSG00000185519	1	1	1	1	1111	4
500185532	protein_coding	PRKG1	ENSG00000185532	1	1	1	1	1111	4
500185634	protein_coding	SHC4	ENSG00000185634	1	1	1	1	1111	4
500185650	protein_coding	ZFP36L1	ENSG00000185650	1	1	1	0	1110	3
500185666	protein_coding	SYN3	ENSG00000185666	1	1	1	1	1111	4
500185681	protein_coding	MORN5	ENSG00000185681	1	1	1	1	1111	4
500185737	protein_coding	NRG3	ENSG00000185737	1	1	1	0	1110	3
500185745	protein_coding	IFIT1	ENSG00000185745	1	1	1	1	1111	4
500185760	protein_coding	KCNQ5	ENSG00000185760	1	1	1	1	1111	4
500185774	protein_coding	KCNIP4	ENSG00000185774	1	1	1	1	1111	4
500185787	protein_coding	MORF4L1	ENSG00000185787	1	1	1	1	1111	4
500185811	protein_coding	IKZF1	ENSG00000185811	1	1	1	1	1111	4
500185933	protein_coding	CALHM1	ENSG00000185933	1	1	1	1	1111	4
500185942	protein_coding	NKAIN3	ENSG00000185942	1	1	1	0	1110	3
500185950	protein_coding	IRS2	ENSG00000185950	1	1	1	0	1110	3
500185989	protein_coding	RASA3	ENSG00000185989	1	1	1	1	1111	4
